corpus,subtype,filename,raw_chars,cleaned_chars,chars_removed,pct_removed,raw_lines,cleaned_lines,step_fix_encoding_artifacts_chars,step_remove_speech_header_chars,step_remove_speech_footnotes_chars,step_remove_figure_references_chars,step_remove_orphaned_footnote_numbers_chars,step_normalize_whitespace_chars,step_remove_fomc_statement_header_chars,step_remove_fomc_voting_records_chars,step_remove_fomc_attendee_list_chars,step_remove_fomc_duplicate_statement_in_minutes_chars,step_remove_fomc_policy_directive_chars
fed_speeches,speech,2024-02-22_c3cbbbd489d5.txt,15997,15700,297,1.857,55,47,-2,159.0,140.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-02-27_2aa15e3aadc9.txt,14659,13276,1383,9.434,59,43,-3,178.0,1208.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-02-27_2c26be707052.txt,34887,32419,2468,7.074,133,97,-21,273.0,2216.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-03-01_909deee0c45c.txt,33121,21040,12081,36.475,109,55,-24,148.0,11957.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-03-01_b9ced72710c7.txt,24796,19678,5118,20.64,93,61,-10,92.0,5036.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-03-05_b6f8753f186c.txt,17391,15583,1808,10.396,69,47,-16,95.0,1729.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-03-07_23bda94d1712.txt,14668,13328,1340,9.136,55,43,-4,123.0,1221.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-03-25_58cf66e6b0a3.txt,25965,21294,4671,17.99,119,85,0,166.0,4505.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-03-27_48d48b8f565c.txt,16776,16333,443,2.641,63,55,-2,86.0,359.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-04-01_061d5d38e921.txt,4920,4795,125,2.541,19,15,-6,131.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-04-02_0186dd6443c8.txt,24032,20074,3958,16.47,97,65,-9,143.0,3824.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-04-03_404ba39e6f37.txt,19455,15801,3654,18.782,73,49,-17,157.0,3514.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-04-03_aefcf9cee976.txt,9214,8191,1023,11.103,37,29,-4,141.0,886.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-04-03_bc9380370343.txt,29349,24971,4378,14.917,121,77,-23,188.0,4213.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-04-04_cbce59917012.txt,17149,15933,1216,7.091,51,39,-20,117.0,1119.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-04-05_8c6940452f71.txt,36563,27697,8866,24.249,139,79,-13,207.0,8672.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-04-16_f0be3b77f9a3.txt,27426,21313,6113,22.289,141,105,-10,106.0,6017.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-04-18_42d40cd27c0b.txt,7664,7233,431,5.624,43,37,-6,141.0,296.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-03_63dbe2fe7fcc.txt,6417,6137,280,4.363,27,21,-1,112.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-04_018aa1a38975.txt,12893,12537,356,2.761,49,43,-7,363.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-08_44828b193c70.txt,17105,16069,1036,6.057,65,51,-8,71.0,973.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-10_440a48646e7e.txt,27685,25970,1715,6.195,117,85,-25,101.0,1639.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-10_4552065cd1b2.txt,8710,8584,126,1.447,41,37,-9,135.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-13_dea3acc6544b.txt,16703,15252,1451,8.687,89,67,-6,166.0,1291.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-14_239f57e2df45.txt,12221,10445,1776,14.532,63,43,-3,143.0,1636.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-15_cec2f2609fd2.txt,16584,15196,1388,8.37,69,57,-15,97.0,1306.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-17_0922dc12bcab.txt,13465,11773,1692,12.566,55,39,-7,225.0,1474.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-17_d0c1846fb316.txt,26834,24548,2286,8.519,117,97,-7,108.0,2185.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-18_e6f64b6b6229.txt,12371,12216,155,1.253,29,25,-7,162.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-19_386c72bbc093.txt,10170,10081,89,0.875,71,67,-3,92.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-20_45ae2eeaf124.txt,21193,17497,3696,17.44,79,55,-5,207.0,3494.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-20_540891b77f61.txt,7783,7184,599,7.696,37,29,-4,158.0,445.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-20_99a0ab5d90dd.txt,12005,11313,692,5.764,57,45,-4,145.0,551.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-21_aa725e3c52c6.txt,14183,13689,494,3.483,51,43,-8,105.0,397.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-24_62d6e67ccb6c.txt,24356,19954,4402,18.074,103,69,-7,90.0,4319.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-05-28_e73b1f4cb059.txt,26717,18193,8524,31.905,99,47,-6,150.0,8380.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-06-07_3ac7a76ee692.txt,9027,8937,90,0.997,35,31,-7,97.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-06-14_0525f1e63a11.txt,8055,7772,283,3.513,25,19,-4,118.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-06-17_3b9c6fce4526.txt,9602,9322,280,2.916,29,23,-4,115.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-06-17_de39329f2925.txt,26110,24779,1331,5.098,83,71,-27,173.0,1185.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-06-18_00969ed91a06.txt,20055,16126,3929,19.591,67,43,-15,101.0,3843.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-06-24_e25a7b2a770c.txt,4731,4621,110,2.325,19,15,0,110.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-06-25_21e3ba62504b.txt,31109,25868,5241,16.847,121,97,-8,66.0,5183.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-06-25_b06bc59d4978.txt,16214,16004,210,1.295,53,47,-3,77.0,136.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-06-25_bea617eb4fcb.txt,5484,5159,325,5.926,37,31,0,156.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-06-26_48ed1e3697fe.txt,20135,15696,4439,22.046,71,53,-6,78.0,4367.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-06-27_273b03ce5716.txt,21070,18499,2571,12.202,79,63,-3,142.0,2432.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-07-09_1224ad8cf024.txt,12105,9255,2850,23.544,51,29,0,97.0,2753.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-07-09_357a95bf672d.txt,18646,15814,2832,15.188,77,51,-6,173.0,2665.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-07-10_ac7f53d2b5cf.txt,18602,16755,1847,9.929,67,45,-6,93.0,1760.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-07-10_d5a45b371bab.txt,4323,4007,316,7.31,23,17,-1,148.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-07-16_dc9ede5d9a09.txt,30458,24337,6121,20.097,105,61,-14,151.0,5984.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-07-17_c17bccef1be9.txt,16722,16234,488,2.918,55,47,-5,99.0,394.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-07-18_9bfbd39e1599.txt,29556,25297,4259,14.41,103,83,-19,207.0,4071.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-07-24_fa52a952a1cc.txt,4738,4530,208,4.39,45,41,0,208.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-08-10_142f7604f759.txt,33842,30188,3654,10.797,131,103,-4,184.0,3474.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-08-19_eeb476b16db6.txt,6782,6482,300,4.423,43,35,-1,132.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-08-20_00dc788c25d5.txt,21470,19014,2456,11.439,89,59,-1,100.0,2357.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-08-23_455878a55987.txt,25209,18772,6437,25.535,137,99,-15,212.0,6156.0,84.0,0.0,0,,,,,
fed_speeches,speech,2024-08-28_ffb75ddb0d0f.txt,13090,12178,912,6.967,39,27,-7,92.0,827.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-09-06_e618c5897827.txt,15025,13986,1039,6.915,59,45,-2,106.0,935.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-09-10_3ac382794734.txt,22567,19670,2897,12.837,85,65,-2,112.0,2787.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-09-10_b39133abdf90.txt,28770,25259,3511,12.204,111,75,-35,150.0,3396.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-09-20_fe35128a2943.txt,2553,2504,49,1.919,15,11,0,49.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-09-24_48a2141705c9.txt,14286,13993,293,2.051,63,55,-1,132.0,162.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-09-25_14880ce45b73.txt,22574,17637,4937,21.87,69,41,-1,158.0,4780.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-09-26_0bef2b9e1a4e.txt,16487,15124,1363,8.267,61,45,-2,163.0,1202.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-09-26_126cc1f9f15c.txt,3401,2669,732,21.523,37,25,-1,174.0,559.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-09-26_ee5c64dae04d.txt,14318,14022,296,2.067,63,55,-1,135.0,162.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-09-26_f2b3d6335d62.txt,20092,18628,1464,7.286,93,73,-13,89.0,1388.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-09-30_5a1dd82ab718.txt,14252,13834,418,2.933,65,55,-1,138.0,281.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-09-30_efa740b25961.txt,5413,5281,132,2.439,31,25,-1,133.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-10-01_7f0e2db391b9.txt,19288,13791,5497,28.5,91,47,-13,228.0,5282.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-10-02_5d530c2fda4e.txt,41614,35567,6047,14.531,161,123,-32,249.0,5830.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-10-08_4e4af296208d.txt,25260,18583,6677,26.433,95,43,-5,163.0,6519.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-10-08_ac7a234fc2aa.txt,30036,22215,7821,26.039,151,97,-13,97.0,7737.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-10-09_3713b9453085.txt,26825,20653,6172,23.008,121,77,-21,110.0,6083.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-10-10_2fa1d49e382c.txt,24413,15093,9320,38.176,103,51,-9,105.0,9224.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-10-11_b2fc45f35350.txt,18835,15400,3435,18.237,93,65,-18,166.0,3287.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-10-14_40161ea7ab83.txt,19539,17491,2048,10.482,71,53,-4,241.0,1811.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-10-18_6cd0159cfb76.txt,13960,12788,1172,8.395,55,39,-9,137.0,1044.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-10-23_7325c4da54c8.txt,6210,5683,527,8.486,49,39,-3,116.0,414.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-11-12_492c49ac4e32.txt,15460,14062,1398,9.043,59,39,-5,117.0,1286.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-11-14_048d7e838643.txt,5931,5815,116,1.956,27,21,0,116.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-11-14_0a3da847c137.txt,31354,27896,3458,11.029,153,101,-13,251.0,3220.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-11-20_8ecdede1656b.txt,16567,13769,2798,16.889,79,53,-7,100.0,2705.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-11-20_efc4c0cb043a.txt,28051,27261,790,2.816,97,85,-18,113.0,695.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-11-22_a3102cea3dbf.txt,22472,19528,2944,13.101,105,77,-20,192.0,2772.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-12-02_76d6cd1cbaea.txt,13450,12915,535,3.978,49,39,-3,169.0,369.0,0.0,0.0,0,,,,,
fed_speeches,speech,2024-12-03_38d069130b67.txt,17258,16279,979,5.673,77,61,-1,96.0,884.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-01-06_a319280842a2.txt,24561,22229,2332,9.495,97,73,-9,150.0,2191.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-01-08_3a8310c98009.txt,21952,18021,3931,17.907,69,45,-4,149.0,3786.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-01-09_4063717d20f5.txt,27087,25444,1643,6.066,107,89,-19,141.0,1521.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-01-31_38062d670027.txt,36504,34210,2294,6.284,147,119,-19,105.0,2208.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-04_83f01dc6e73c.txt,14872,13618,1254,8.432,57,37,-3,137.0,1120.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-05_d4ee08c25c9f.txt,25669,21637,4032,15.708,105,69,-15,419.0,3628.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-05_ee9ae5faab55.txt,24169,21313,2856,11.817,121,79,-12,100.0,2768.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-07_dbf1d0705897.txt,20589,13902,6687,32.479,99,51,-4,117.0,6574.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-12_65f8fce0ba2c.txt,18950,16586,2364,12.475,73,49,-8,107.0,2265.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-17_9fbd0606e559.txt,42194,38494,3700,8.769,165,139,-26,141.0,3585.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-17_e1fcc121a117.txt,15804,14959,845,5.347,49,37,-5,148.0,702.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-18_d624a9535145.txt,33898,16624,17274,50.959,127,47,-15,120.0,17169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-19_15370b0a3d42.txt,25590,22848,2742,10.715,111,75,-23,136.0,2629.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-20_5ce2dcb5149d.txt,32951,27251,5700,17.298,105,67,-7,149.0,5558.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-20_727e0354506b.txt,38450,32785,5665,14.733,157,99,-14,118.0,5561.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-21_58835604ba5a.txt,28741,24269,4472,15.56,163,103,-16,171.0,4317.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-25_e749bcccbbab.txt,28790,22551,6239,21.671,117,65,-6,149.0,6096.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-27_1212c48126cc.txt,11479,10325,1154,10.053,49,31,-2,120.0,1036.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-02-27_9dee28ac8e27.txt,24112,22525,1587,6.582,99,81,-20,111.0,1496.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-03-07_26db0547d21c.txt,26487,20056,6431,24.28,91,43,-4,137.0,6298.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-03-07_5012798e16a4.txt,5790,5660,130,2.245,23,19,-1,131.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-03-07_d4740b369ca0.txt,20292,19098,1194,5.884,91,71,0,89.0,1105.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-03-21_47f805cbc3e6.txt,1867,1635,232,12.426,9,5,0,232.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-03-24_2e43d879886b.txt,15608,11024,4584,29.37,69,37,-4,68.0,4520.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-03-25_16d9807cac42.txt,12227,11034,1193,9.757,47,31,-13,112.0,1094.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-04-02_c032333e1db9.txt,29018,22554,6464,22.276,99,55,-4,262.0,6206.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-04-03_2f9afbd7ab2b.txt,18650,17383,1267,6.794,71,53,0,231.0,1036.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-04-03_3312ccf646ea.txt,29811,28232,1579,5.297,103,85,-12,102.0,1489.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-04-04_8f510b07f71d.txt,5658,5538,120,2.121,23,19,-2,122.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-04-04_f4654630f406.txt,14609,12823,1786,12.225,69,45,-16,99.0,1703.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-04-07_6e167238abf1.txt,790,426,364,46.076,11,5,0,364.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-04-14_0a949f7f1ffc.txt,19955,19108,847,4.245,67,57,-6,111.0,742.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-04-15_9cfc02673581.txt,8348,8012,336,4.025,37,29,-3,102.0,237.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-04-16_c7df257ae264.txt,5333,5257,76,1.425,25,21,0,76.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-04-17_ced20e349d1d.txt,14338,10943,3395,23.678,73,39,-10,87.0,3318.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-04-22_8b0bde965810.txt,18119,15477,2642,14.581,99,67,-6,145.0,2503.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-04-22_dadd7002bc73.txt,24678,17735,6943,28.134,89,51,-9,120.0,6832.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-04-23_4d7bb8ce710b.txt,3447,3155,292,8.471,17,11,-2,125.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-03_0d54dfccf1a6.txt,9336,8734,602,6.448,43,35,-11,129.0,484.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-09_3ea2d73795a5.txt,26306,17952,8354,31.757,91,49,-5,116.0,8243.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-09_6a1bc436ff81.txt,32221,23877,8344,25.896,121,81,-29,114.0,8259.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-09_a54f9dcd5fb8.txt,9317,8131,1186,12.729,37,25,-1,172.0,1015.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-09_fc456a2de295.txt,12753,10823,1930,15.134,63,43,-5,199.0,1736.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-12_6e000794d162.txt,19737,16627,3110,15.757,71,51,-11,179.0,2942.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-14_a81c9cfc32f6.txt,19380,16967,2413,12.451,69,49,-7,172.0,2248.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-14_c1020a757372.txt,9084,8775,309,3.402,35,27,-1,154.0,156.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-15_2e1cb5549af5.txt,12108,8897,3211,26.52,59,33,0,175.0,3036.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-15_dadd9d415f08.txt,18710,12038,6672,35.66,97,57,-2,129.0,6485.0,60.0,0.0,0,,,,,
fed_speeches,speech,2025-05-19_2baddfb7e184.txt,21341,17423,3918,18.359,93,61,-8,212.0,3714.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-20_776192c45ea4.txt,11518,11230,288,2.5,35,29,-7,126.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-23_24a7df58bcc3.txt,25544,20635,4909,19.218,101,63,-11,277.0,4643.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-25_c6501d4c5433.txt,9505,9445,60,0.631,47,43,-12,72.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-05-29_b795958a768c.txt,4540,4436,104,2.291,27,23,0,104.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-06-01_c901302ba220.txt,23567,21543,2024,8.588,75,57,-4,156.0,1872.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-06-02_7f27ee14a440.txt,8353,8140,213,2.55,47,41,-3,135.0,81.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-06-03_219c4af9c130.txt,8724,7307,1417,16.243,41,27,0,80.0,1337.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-06-04_676f9eda96d3.txt,2649,2168,481,18.158,17,9,0,111.0,370.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-06-05_ea24f80a99de.txt,17782,16251,1531,8.61,61,41,-2,82.0,1451.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-06-06_f6aa20a5e64d.txt,26148,24473,1675,6.406,107,93,-12,171.0,1516.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-06-23_42d79af88920.txt,5261,4558,703,13.362,21,13,0,262.0,441.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-06-23_61affd7c7052.txt,31373,28116,3257,10.382,127,101,-12,272.0,2997.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-06-23_ab8d95900e13.txt,3414,2922,492,14.411,17,9,0,122.0,370.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-06-24_2b0d8f670639.txt,4694,4411,283,6.029,21,15,-3,117.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-06-26_79f46e863ba0.txt,12971,10662,2309,17.801,55,31,-1,164.0,2146.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-07-10_ab1afc53ada8.txt,27504,25505,1999,7.268,87,67,-11,86.0,1924.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-07-15_c6e90c3cfa5c.txt,15528,13896,1632,10.51,73,53,-6,178.0,1460.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-07-15_c738ff39927d.txt,5630,4170,1460,25.933,45,31,0,223.0,1237.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-07-16_268a29478f83.txt,26320,20442,5878,22.333,103,65,-3,74.0,5807.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-07-17_6561963ebafe.txt,20689,15436,5253,25.39,83,47,-1,164.0,5090.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-07-17_66010c02601c.txt,19301,16130,3171,16.429,75,49,-13,100.0,3084.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-07-17_69c639cc98d1.txt,21887,16672,5215,23.827,95,53,-7,92.0,5130.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-07-22_130f19164785.txt,2740,2598,142,5.182,25,21,-1,143.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-08-01_3649fd60ae1c.txt,3403,2990,413,12.136,17,11,-2,415.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-08-01_e02311371314.txt,5261,5011,250,4.752,27,21,-1,64.0,187.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-08-09_e07350ec6c85.txt,24159,21915,2244,9.288,107,81,-4,163.0,2085.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-08-19_cb9864302d12.txt,21246,19877,1369,6.444,91,75,-11,130.0,1250.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-08-20_cc55ee9901bd.txt,13158,10327,2831,21.515,61,31,-5,115.0,2721.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-08-22_e9c72cb0ca96.txt,26521,20232,6289,23.713,105,65,-9,228.0,6010.0,60.0,0.0,0,,,,,
fed_speeches,speech,2025-08-28_39c34ac1d416.txt,19350,16661,2689,13.897,75,51,-4,96.0,2597.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-09-22_69344046ea43.txt,26811,18320,8491,31.67,139,75,-8,101.0,8398.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-09-23_3dad4f646a82.txt,17099,16073,1026,6.0,75,61,0,154.0,872.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-09-23_fdc329979e8c.txt,7598,7220,378,4.975,37,29,-3,145.0,236.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-09-25_a4e46dee7b38.txt,30593,26221,4372,14.291,123,81,-9,119.0,4262.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-09-26_4a1d23944818.txt,33855,31344,2511,7.417,127,107,-4,133.0,2382.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-09-29_8fc369fc6b5a.txt,15255,13643,1612,10.567,63,41,-1,87.0,1526.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-09-30_d87a63eefffd.txt,16794,16053,741,4.412,67,53,-8,235.0,514.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-03_36fb64dae59b.txt,14360,13462,898,6.253,59,45,-7,153.0,752.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-07_b1f72ff8fde2.txt,7448,7118,330,4.431,75,67,-1,162.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-08_c5d6e1182b8d.txt,12444,10968,1476,11.861,71,51,-5,148.0,1333.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-08_f292206fcf5b.txt,14440,13159,1281,8.871,49,31,-7,116.0,1172.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-09_308ef1ce6f73.txt,15348,14604,744,4.848,53,41,-6,114.0,636.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-09_85bb402cb0a1.txt,10279,9909,370,3.6,55,45,-7,181.0,196.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-09_c0498d7e3429.txt,1891,1749,142,7.509,27,21,0,142.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-09_e4becee8ba6f.txt,4580,4401,179,3.908,37,31,-2,181.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-14_0b86c8fc9dd4.txt,28595,16702,11893,41.591,111,59,-13,149.0,11757.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-15_7bd6abcb7a80.txt,15066,14143,923,6.126,47,33,-19,91.0,851.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-16_051101f660c9.txt,26523,20122,6401,24.134,117,63,-13,89.0,6325.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-16_715708a3b25c.txt,4952,4606,346,6.987,43,35,0,177.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-16_89591b0b1833.txt,19222,17036,2186,11.372,67,45,-16,107.0,2095.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-21_9b34af5e17ca.txt,9060,8543,517,5.706,51,39,-3,130.0,390.0,0.0,0.0,0,,,,,
