Date,Time UTC,Event,BTC Close,BTC Log Return Intraday,BTC Log Return 1d,BTC Log Return 2d,BTC Log Return 3d,BTC Log Return 5d,BTC Log Return 7d,BTC Log Return 9d,SPX Close,SPX Log Return Intraday,SPX Log Return 1d,SPX Log Return 2d,SPX Log Return 3d,SPX Log Return 5d,SPX Log Return 7d,SPX Log Return 9d,ZT Close,ZT Log Return Intraday,ZT Log Return 1d,ZT Log Return 2d,ZT Log Return 3d,ZT Log Return 5d,ZT Log Return 7d,ZT Log Return 9d,NFCI,mps,MPS_ORTH,MP_median,CBI_median,net_sentiment,net_sentiment_households,net_sentiment_firms,net_sentiment_financial_sector,net_sentiment_government,net_sentiment_central_bank
2014-06-18,18:30,FOMC Press Conference,607.0,0.0008570393114498,-0.0218030438913271,-0.030910790822429,-0.02536516095333,-0.0305707241660876,-0.0790209372851966,-0.0107587633374592,1956.97998046875,0.0073082683420007,0.0085849316371656,0.0103134951328416,0.0103134951328416,0.0101810222799427,0.0086104732040424,0.0093399390144868,109.9375,0.0002132120401808,0.0006394997908636,0.000710530085314,0.000710530085314,0.000710530085314,0.0009946008208369,0.0013495757988289,-0.794191278744222,0.0167135414554676,0.0116938158237392,-0.01532131,0.02227214,-0.3707865168539326,0.0454545454545454,-0.25,-0.6551724137931034,-1.0,-0.5128205128205128
2014-09-17,18:30,FOMC Press Conference,452.09,-0.0248819590731521,-0.0866740652044447,-0.1577026207362725,-0.1256350473848533,-0.1471237023315934,-0.0897847808202728,-0.1384132794329076,2001.5699462890625,0.0011347020559317,0.0060139591832717,0.0055365756728684,0.0055365756728684,-0.0025090268573501,-0.0005003001783218,-0.0082619523194907,109.8203125,-0.00021339403289,-0.0003556820240236,-0.0002845354977227,-0.0002845354977227,0.0001422373944506,0.0001422373944506,0.0002844545603024,-0.706930542680103,0.0247778556608933,0.0372889083624292,-0.00785221,0.02157481,-0.4879227053140096,-0.2444444444444444,-0.5789473684210527,-0.7777777777777777,1.0,-0.5130434782608695
2014-12-17,19:30,FOMC Press Conference,322.0,-0.0216581693577198,-0.0510613936400307,-0.0331211343485196,0.0082925237623044,0.0075990738211972,-0.0183716504165162,-0.002373274405489,2012.8900146484373,0.0196260782057993,0.0433574530915085,0.0479170910589273,0.0479170910589273,0.0517203135388546,0.0533258459274846,0.0566299559096054,109.75,-0.0005693139920352,-0.0008540925786102,-0.0011389522871309,-0.0011389522871309,-0.0013526503326071,-0.0020653071472617,-0.0020653071472617,-0.617146771142285,-0.053029081566344,-0.0403486803701618,-0.06868336,0.01899448,-0.2521739130434783,0.3333333333333333,-0.4074074074074074,-0.5789473684210527,0.1999999999999999,-0.3064516129032257
2015-03-18,18:30,FOMC Press Conference,256.45,-0.0978062201871403,-0.077120884179088,-0.0765481136725649,-0.0840583030068899,-0.0614692145938579,-0.1355945418828201,-0.1315531526124169,2099.5,0.0127795310929722,0.007895041966022,0.0168674241592816,0.0168674241592816,0.0151201675525682,-0.0057041046762615,-0.0057186746842321,109.84375,0.0022072706458836,0.0012110420001933,0.0016381186669452,0.0016381186669452,0.0017804370333707,0.0022072706458836,0.0024206191514754,-0.533782109721637,-0.0647727916879685,-0.0553605011836841,-0.11601336,0.05251251,-0.3523809523809524,0.0869565217391304,-0.3076923076923077,-0.736842105263158,0.1428571428571428,-0.4623655913978495
2015-06-17,18:30,FOMC Press Conference,247.76,-0.0090803789974698,-0.0065005646030934,-0.0256029540312565,-0.0212627760680773,-0.0162093787300543,-0.0401106378565241,-0.0285617792358211,2100.43994140625,0.001448382838368,0.0113023828923769,0.0059847676544274,0.0059847676544274,0.0120611356359696,0.0053163363428577,0.001948176441339,109.6953125,0.0,7.121746255182245e-05,0.0005695977370091,0.0005695977370091,-0.0002136828242753,0.0,-0.0005699223635064,-0.545382578382729,-0.0380670448685689,-0.0510721202363049,-0.04060561,-0.0012497,-0.2270531400966183,0.1272727272727272,0.0,-0.3142857142857143,0.0,-0.4942528735632183
2015-09-17,18:30,FOMC Press Conference,232.17,0.0166341157022962,0.0207175961987135,0.0072435626750142,0.0079389729951113,0.0090679843617263,0.0238868994639914,0.0236730734747658,1990.199951171875,-0.0025743165076246,-0.0188705474620081,-0.0188705474620081,-0.0188705474620081,-0.0267100854477136,-0.0321294815486141,-0.0325953833498346,109.53125,0.001570419339096,0.0019982878473707,0.0019982878473707,0.0019982878473707,0.0022834318470215,0.0025684945627489,0.0023547051445109,-0.398448198480714,-0.0582453133735586,-0.0366545567091152,-0.04339063,-0.02667336,-0.3220338983050848,0.2916666666666667,-0.4482758620689655,-0.6585365853658536,0.0,-0.4464285714285714
2015-12-16,19:30,FOMC Press Conference,455.87,-0.0188184605943638,-0.0181605946875622,-0.0044660750184011,-0.0058942448238276,-0.0586474267856109,-0.0484500932678293,-0.0196084713883763,2073.070068359375,0.0128996163948945,-0.0022551602409818,-0.0202126552480885,-0.0202126552480885,-0.0124643485209323,0.0086553435981904,0.0070554281943272,108.90625,-0.0006454157777202,-0.000788898093771,-0.0002150923112791,-0.0002150923112791,-0.0002868000306458,-0.0009324009999511,-0.0008606469727256,-0.403035650326733,0.0286748452633163,0.0389896806625432,0.00400708,0.02047476,-0.3505535055350553,0.0943396226415094,-0.2121212121212121,-0.6825396825396826,1.0,-0.4333333333333333
2016-03-16,18:30,FOMC Press Conference,416.57,0.0017539438188938,0.0063524238882586,-0.0192540090574757,-0.0164876201214361,-0.0100785133660021,0.0042713572487356,-0.0003367246345883,2027.219970703125,0.0064234337215847,0.0129970167901811,0.0173929840412072,0.0173929840412072,0.0183780759454996,0.0110937935180602,0.0107156517386834,109.1484375,0.0017910238695309,0.0019341672994917,0.0024350080068452,0.0024350080068452,0.0018625981457665,0.0022203927039504,0.0020772902423438,-0.346772105927611,-0.0824469580007401,-0.0848606236775944,-0.05839254,-0.0267997,-0.3755274261603376,0.064516129032258,-0.8064516129032258,-0.3,-0.5555555555555556,-0.5368421052631578
2016-06-15,18:30,FOMC Press Conference,695.0,0.0141281103818969,0.1122075066483917,0.0838957416170295,0.0967088231496443,0.0644245051524066,-0.1306897571373723,-0.0349563416902889,2071.5,-0.002940445835437,0.0001876472756083,-0.0030756368690004,-0.0030756368690004,0.0027157459094226,0.0037712075170565,-0.019534018216571,109.5078125,0.0010707021259147,0.0009993576390297,0.0008566533933363,0.0008566533933363,0.0002142321570659,0.0002856326783202,0.0019264391816293,-0.360643398356905,-0.0395764282261357,-0.041989711877146,-0.01878522,-0.02406902,-0.3395348837209302,0.0,-0.625,-0.4399999999999999,-0.1428571428571428,-0.4505494505494505
2016-09-21,18:30,FOMC Press Conference,595.46,-0.0090111032629934,-0.0090950754850319,0.0009482063807745,-0.0025329547445807,0.0093099436649056,0.0051460936939787,0.0122077805491191,2163.1201171875,0.0086079126682689,0.015086664585911,0.0093333716261924,0.0093333716261924,0.0007085215082762,0.0124145932772168,0.0109858581351632,109.2421875,0.0001430410530261,0.0003575642759874,0.0008579395678888,0.0008579395678888,0.0012151972616603,0.0013580646095711,0.0009294013180174,-0.336069101951146,-0.0231420269676886,-0.018974796248466,-0.03499897,-0.00027749,-0.2664092664092664,0.3015873015873016,-0.1612903225806451,-0.5813953488372092,0.3333333333333333,-0.5636363636363637
2016-12-14,19:30,FOMC Press Conference,777.09,0.001725870447198,0.0001804542295634,0.0071544937082815,0.0163274673692872,0.0194676644391642,0.0709031737452995,0.1640002681256604,2253.280029296875,-0.0066657925290852,-0.0027900848415316,-0.0045422415925119,-0.0045422415925119,-0.0025690688773007,-0.0013985422008256,-0.0020123208881429,108.4765625,-0.0014393669271653,-0.0017274890929559,-0.0017995326072697,-0.0017995326072697,-0.0011513277518463,-0.0009353528041005,-0.0008633715192035,-0.447692744347437,0.046847859857338,0.0380292896986014,0.03285011,0.00427355,-0.2417061611374407,0.1698113207547169,0.0526315789473684,-0.75,0.0,-0.3734939759036144
2017-03-15,18:30,FOMC Press Conference,1257.32,0.0091885239427156,-0.0605533861331466,-0.1511824822227141,-0.250871903221149,-0.1844654145969928,-0.1829221448744366,-0.2933759043282565,2385.260009765625,0.0062746953152505,0.0046466605160669,0.0033314812518355,0.0033314812518355,0.0013195651714552,-0.0092779265711843,-0.0111831109299528,108.3515625,0.0010821340737846,0.000793679467328,0.0008658009198854,0.0008658009198854,0.0012263301807398,0.0020190373169787,0.0023791511168297,-0.482890600816651,-0.0509747007025326,-0.0447768683037415,-0.04013092,-0.00680166,-0.1391304347826087,0.3636363636363636,0.2352941176470588,-0.3103448275862068,-0.4285714285714286,-0.3761467889908256
2017-06-14,18:30,FOMC Press Conference,2450.0,-0.0993798096936318,-0.1096734239516022,-0.085323955629398,-0.0284839880605943,-0.0407259160018597,-0.0182551130130834,-0.0077684844888969,2437.919921875,-0.0023885600583921,-0.0046306698552325,-0.0043470707051729,-0.0043470707051729,0.003965512501721,-0.0033364621384821,-0.0022326495555113,108.296875,0.0002886002906035,-7.216308861147495e-05,0.0003607373510494,0.0003607373510494,-0.0002165048902478,-0.0001443313851102,0.0002886002906035,-0.558492301045056,0.0285302773631368,0.033922699169138,0.0119697,0.00716732,-0.1829787234042553,0.0434782608695651,0.1999999999999999,-0.24,-0.25,-0.2931034482758621
2017-09-20,18:30,FOMC Press Conference,3874.46,-0.0036943284932957,-0.0724418502639658,-0.0737891585489934,-0.0285962179476865,0.0074806927732401,0.076814836631007,0.0685724306488885,2508.239990234375,0.0005582771793477,-0.002492288767567,-0.0018447047724001,-0.0018447047724001,-0.0040692274722539,7.975905562895215e-05,0.0049819127530655,108.0859375,-0.0007947690169444,-0.0008670520774406,-0.0007224911809114,-0.0007224911809114,-0.000288933836162,-0.0008670520774406,-0.0009393403631554,-0.559996173370187,0.0580400776613257,0.0633097970209989,0.02964818,0.01236077,-0.3333333333333333,0.1428571428571428,-0.1,-0.4482758620689655,0.0,-0.5087719298245614
2017-12-13,19:30,FOMC Press Conference,16250.0,-0.0243179082511264,-0.0148252601842467,0.048160164910024,0.1418628010479447,0.1288953653151715,-0.0110536533420614,-0.1726544460836597,2662.85009765625,-0.0017784615599214,-0.0058576292906841,0.0030766841194586,0.0030766841194586,0.0084251626990562,0.0043614285823651,0.0058868439569096,107.3984375,0.0007276961462148,0.0001455815987431,-0.0002184121445835,-0.0002184121445835,-7.279874789370476e-05,-0.0005825384276002,-0.001092538074369,-0.606780332100723,0.0008240942562954,-0.0016414907960316,-0.00740095,0.0015568,-0.1212121212121211,0.3214285714285714,0.1538461538461538,-0.4666666666666666,-0.3043478260869565,-0.1919191919191918
2018-03-21,18:30,FOMC Press Conference,8893.79,-0.0011495797658932,-0.0226431968981927,0.001881647540477,-0.0409225159683316,-0.0885266515610635,-0.1155459614709557,-0.2622542078780785,2711.929931640625,-0.0011277332122502,-0.0266126201851047,-0.0478024274968554,-0.0478024274968554,-0.02100738679082,-0.0413555913356044,-0.027679813841761,106.4921875,0.0005136672283188,0.0008070729371646,0.001100392584351,0.001100392584351,0.0008070729371646,0.0010270707380739,0.0010270707380739,-0.507312405803962,0.0035551653960099,0.0003591184391523,-0.02133602,0.01981545,-0.3463035019455253,-0.125,-0.2142857142857142,-0.509433962264151,0.411764705882353,-0.5135135135135136
2018-06-13,18:30,FOMC Press Conference,6307.4,-0.0389102847382333,0.0133963844600648,-0.0258056713086982,-0.010691845722872,0.0225924713139059,0.0298830128721069,-0.0805011825617642,2775.6298828125,-0.0044252446078525,-0.0019567440853488,-0.0029743644008429,-0.0029743644008429,-0.0051027555817295,-0.0074235833090084,-0.0119291088970948,105.953125,-0.0005160149021653,-0.0002948330529207,0.0,0.0,7.369468296198783e-05,7.369468296198783e-05,0.0002210677581679,-0.554766937961261,0.0288729214524237,0.026684150184029,0.01696951,0.00096195,-0.2541436464088398,0.0133333333333333,0.04,-0.4545454545454546,-0.6000000000000001,-0.3652694610778443
2018-09-26,18:30,FOMC Press Conference,6461.51,0.0051855875883664,0.0386830240948076,0.0280211755395167,0.0232630669519618,0.0220190151983524,0.0044517437310235,0.0236794328737161,2905.969970703125,-0.0037815962625951,-0.0010221200340838,-0.001028990178222,-0.001028990178222,0.0026055021639764,0.0029199999904157,-0.0108263500152162,105.5546875,7.401650571457737e-05,7.401650571457737e-05,0.0001480275333914,0.0001480275333914,-0.0017780416597173,-0.002519826427801,-0.0030394033554296,-0.597724842314595,0.0045267089250626,0.0085903425339339,-0.01284894,0.01391194,-0.2574525745257452,0.0666666666666666,-0.032258064516129,-0.3725490196078431,-0.625,-0.3798449612403101
2018-12-19,19:30,FOMC Press Conference,3684.5,0.0047173106905384,0.1051513401046403,0.0463360565218901,0.0820904038515518,0.095836581956984,0.0382142932727028,0.0576977412476953,2506.9599609375,-0.015864997771298,-0.0317628072554019,-0.0525659277539426,-0.0525659277539426,-0.080052500632257,-0.0316493229614519,-0.0243654479028664,105.8203125,-7.382525565349672e-05,-0.000590754706296,-7.382525565349672e-05,-7.382525565349672e-05,0.0009592326874601,0.000295246532998,0.0014753617311758,-0.428396739707509,0.0296543238287011,0.0617694845197529,0.06726481,-0.04407128,-0.1684587813620071,0.2444444444444444,0.2307692307692307,-0.5333333333333334,0.0909090909090908,-0.2903225806451612
2019-01-30,19:30,FOMC Press Conference,3437.35,0.013502240685955,0.0064253141241322,0.0127688489200375,0.0208847010246639,0.0057688057286052,-0.0078835554627478,0.0660872659236384,2681.050048828125,0.0102837373351489,0.0188443861449169,0.0197425927297239,0.0197425927297239,0.0264959738472036,0.0289664285670448,0.0202412079308273,106.04296875,0.0007738654965828,0.0019151449577826,0.0009948599726202,0.0009948599726202,0.0005896661186558,0.0005896661186558,0.001657550520398,-0.506375751251498,-0.019632390454607,-0.0074414970445995,-0.05823863,0.03329412,-0.3018181818181817,0.3999999999999999,-0.096774193548387,-0.3333333333333333,-0.3636363636363636,-0.4464285714285714
2019-03-20,18:30,FOMC Press Conference,4031.59,0.007991485783968,-0.0063433670906449,-0.0043675687132687,-0.0042545685461593,-0.0225015530327329,0.0064797734511587,0.0223756167479709,2824.22998046875,-0.0025143747073498,0.0082796407873395,-0.0108771863469337,-0.0108771863469337,-0.0117165591802438,-0.0092146495089087,0.0010801112496776,106.23828125,0.0010668629725243,0.0008462260664295,0.0022427716811328,0.0022427716811328,0.0034906614415434,0.0039307215901977,0.0029403137913956,-0.599846331622304,-0.0270331950090872,-0.0066588950192541,-0.04631341,0.01353779,-0.1824817518248175,0.2571428571428571,-0.0384615384615384,-0.2195121951219512,-0.4666666666666666,-0.3555555555555555
2019-05-01,18:30,FOMC Press Conference,5318.42,0.0095520587839443,0.021993102630947,0.0714851471435722,0.0901202327124139,0.0762878306394526,0.1202347458233398,0.185702409699106,2923.72998046875,-0.0097345238879169,-0.0118607685365998,-0.0022686410576824,-0.0022686410576824,-0.0067496542467549,-0.0250058577250804,-0.02431846231709,106.4296875,-0.0006971070341558,-0.0015048911794202,-0.0014314292877435,-0.0014314292877435,-0.0009173470967133,-0.0005870051898386,0.0001833684794722,-0.61472638391998,-0.0373803599120249,-0.0329466152854748,-0.03570942,-0.01148932,-0.1485943775100401,0.3333333333333333,0.0740740740740741,-0.4545454545454546,0.1111111111111111,-0.3052631578947368
2019-06-19,18:30,FOMC Press Conference,9278.27,0.0219853495114882,0.0492784327901246,0.1188642421688109,0.1609306050277553,0.1948955303311528,0.3531285356526663,0.3083249457143559,2926.4599609375,0.0020215166767595,0.0114491220126326,0.0101891057329047,0.0101891057329047,0.0084557172723175,-0.0023207540468738,0.0072360735863164,107.37109375,0.0022946232136657,0.0028765472162668,0.0020399249387793,0.0020399249387793,0.0028401868853837,0.0017487617397503,0.0023310033864756,-0.573137541239709,-0.0792880481684813,-0.0434847809950145,-0.04819454,-0.02008167,-0.2444444444444444,0.2244897959183673,0.0222222222222222,-0.4615384615384615,-0.5,-0.4255319148936169
2019-07-31,18:30,FOMC Press Conference,10085.34,0.05012636099423,0.0815903543603952,0.0932252680705013,0.1205802208639027,0.2071430081921634,0.2215781489259676,0.2121575330645888,2980.3798828125,-0.0119536122227645,-0.0209931397915705,-0.0283025283311355,-0.0283025283311355,-0.0585327105008304,-0.0448331042558049,-0.0328832349225969,107.203125,-0.0008377192673623,0.0021820570901139,0.002109398512737,0.002109398512737,0.0046130736898351,0.0048667198547967,0.0035978451762403,-0.577603287066152,0.0057597881658217,0.005437118376253,0.0321365,0.01587817,-0.1859649122807017,0.4482758620689655,-0.1076923076923077,-0.323943661971831,-0.5,-0.2857142857142857
2019-09-18,18:30,FOMC Press Conference,10152.09,-0.0030361394453091,0.0086602553827527,-0.0013698914975334,-0.0196037265286246,-0.0504276196967541,-0.1886627681152811,-0.2180802642369467,3006.72998046875,0.0017409392805203,0.0017609138024499,-0.0031466853024304,-0.0031466853024304,-0.0032436259202581,-0.0055559296418456,-0.0133183352305874,107.34375,-0.0002910784476962,-0.0003638613000883,-0.0001819141006635,-0.0001819141006635,0.0003273620107437,0.0001818810139425,0.0013088055383886,-0.515264102113698,0.0444457368708179,0.0520263017902474,0.03783711,-0.00635194,-0.2258064516129032,0.4146341463414634,-0.3999999999999999,-0.3611111111111111,-0.3846153846153846,-0.2686567164179105
2019-10-30,18:30,FOMC Press Conference,9159.94,-0.0287319192503664,-0.0298100181652212,-0.0188993487069366,-0.0130465252389879,-0.0017178322171879,-0.0087536490672731,-0.0725346722622254,3046.77001953125,0.0023100372501727,-0.0007174013843663,0.0088985291752811,0.0088985291752811,0.0125957749805936,0.0121116228610626,0.0173954012504589,107.62109375,0.0002178016561536,0.00188604023845,0.001161061049847,0.001161061049847,0.000508130092234,0.0002540973206404,-0.0007990121729656,-0.549862747127737,0.0241120849794364,0.0323105561307227,-0.00203778,0.01565653,-0.1111111111111111,0.3636363636363636,0.0196078431372548,-0.4328358208955223,-0.1428571428571428,-0.1650485436893203
2019-12-11,19:30,FOMC Press Conference,7207.42,-0.0023669765317899,-0.005006629519361,0.0045532558017357,-0.0231703791534719,-0.0485411122039264,0.0086015603987147,-0.0042153917751179,3141.6298828125,0.0018733562861799,0.0104120236617349,0.0104846028119497,0.0104846028119497,0.0176069637544926,0.0175098061424308,0.0268917807686293,107.5546875,0.0006176091457149,-0.0002544205585533,0.0009444243346359,0.0009444243346359,0.0002906871137071,0.0005812897529711,0.0005449690410811,-0.561535083429456,0.0050688259814271,0.0080369501579899,-0.01172623,0.0081055,-0.2522796352583586,-0.0666666666666666,-0.1499999999999999,-0.4814814814814814,-0.0526315789473684,-0.3191489361702127
2020-01-29,19:30,FOMC Press Conference,9289.18,-0.0104296622969728,0.0120118543332456,-0.0062753954119032,-0.0010019325343842,-0.0105470100021255,0.0244000657510673,0.0434513601158989,3273.39990234375,-0.0048942354358443,-0.0017647785056331,-0.0196292220769962,-0.0196292220769962,-0.0124007963157636,0.0136562982607154,0.0115609623082591,108.01953125,0.0008320822432583,0.0012297900056094,0.0023136442971969,0.0023136442971969,0.0017357348684133,0.0001809463499011,0.0009044045113161,-0.622701214004806,0.0136369892235559,0.0250977045630335,0.00277641,0.00612034,-0.0996978851963745,0.2444444444444444,-0.0188679245283018,-0.4174757281553398,0.1111111111111111,-0.0178571428571428
2020-03-03,18:30,FOMC Press Conference,8755.45,-0.0183213322241789,-0.0185692085705629,0.0166051505553006,0.0261703053358379,-0.1043525019011479,-0.1229188049975581,-0.6107379933037709,3003.3701171875,-0.0305244803335716,0.0108118690270616,-0.0236989134129195,-0.0408998570653056,-0.0408998570653056,-0.0716952175798181,-0.2217429627908971,109.234375,0.0029366493188423,0.0041517597217372,0.0051513314171297,0.0068981812936107,0.0068981812936107,0.007432321785256,0.0079305956326295,-0.296610307873469,-0.1433056674664805,,-0.12101387,-0.04390602,0.0114942528735632,-0.0909090909090908,0.1666666666666666,-0.2941176470588235,-0.5,0.2307692307692307
2020-03-15,18:30,FOMC Press Conference,5343.64,0.0335412784525497,-0.0262661166956142,0.030045043416261,0.0453138244119315,0.1838176497314906,0.1177568023749918,0.2699343902377188,2711.02001953125,0.0776040776960524,-0.050048119776765,0.0081781928589267,-0.0450440794731533,-0.0846749425561192,-0.0846749425561192,-0.0247232110477327,109.73828125,-0.0028436375043006,-0.0014563540448144,-0.0035558121596194,-0.0038051931616422,-0.0013141773189049,-0.0013141773189049,-0.0014208079682088,0.0319864500649994,-0.2128820585527473,,,,-0.0714285714285714,0.1999999999999999,-0.1724137931034482,0.1515151515151515,-0.411764705882353,-0.3506493506493506
